Transaction ID,Transaction Amount,Transaction Type,Timestamp,Minute,Transaction Status,Fail Flag,Fraud ,Fraud Flag,Geolocation (Latitude),Geolocation (Longitude),Device Used,Network Slice ID,Latency (ms),Slice Bandwidth (Mbps)
TXN7939723282,1108.3,Transfer,10:24:00 AM,24,Failed,1,TRUE,1,35.6895 N, 37.6173 W,Desktop,Slice2,19,181
TXN7630113676,904.54,Transfer,10:05:00 AM,5,Success,0,TRUE,1,51.5074 N, -74.006 W,Mobile,Slice3,13,243
TXN8552007460,1493.86,Withdrawal,10:55:00 AM,55,Failed,1,FALSE,0,34.0522 N, 139.6917 W,Mobile,Slice1,17,69
TXN4304334477,662.74,Transfer,10:23:00 AM,23,Failed,1,FALSE,0,48.8566 N, -74.006 W,Mobile,Slice3,16,188
TXN1346181292,1119.63,Transfer,10:39:00 AM,39,Failed,1,FALSE,0,40.7128 N, 139.6917 W,Desktop,Slice2,15,113
TXN1839190280,1245.19,Transfer,10:57:00 AM,57,Success,0,FALSE,0,51.5074 N, 0.1278 W,Mobile,Slice1,20,216
TXN8725793891,1275.28,Deposit,10:11:00 AM,11,Success,0,FALSE,0,48.8566 N, 37.6173 W,Desktop,Slice1,16,68
TXN9328528150,946.2,Deposit,10:38:00 AM,38,Failed,1,TRUE,1,51.5074 N, -74.006 W,Mobile,Slice3,16,200
TXN1027199935,228.45,Transfer,10:14:00 AM,14,Success,0,FALSE,0,48.8566 N, 37.6173 W,Desktop,Slice1,17,74
TXN1519832715,734.99,Deposit,10:09:00 AM,9,Failed,1,FALSE,0,48.8566 N, 37.6173 W,Desktop,Slice3,15,100
TXN4654450936,220.56,Withdrawal,10:49:00 AM,49,Failed,1,FALSE,0,51.5074 N, -74.006 W,Mobile,Slice1,17,176
TXN7190517370,87.4,Deposit,10:25:00 AM,25,Success,0,TRUE,1,40.7128 N, 37.6173 W,Desktop,Slice1,3,236
TXN2013672155,245.59,Transfer,10:11:00 AM,11,Failed,1,TRUE,1,34.0522 N, -74.006 W,Desktop,Slice2,3,56
TXN1009840095,115.33,Transfer,10:24:00 AM,24,Success,0,FALSE,0,55.7558 N, 37.6173 W,Mobile,Slice2,8,82
TXN7999376225,424.14,Transfer,10:53:00 AM,53,Failed,1,FALSE,0,40.7128 N, 0.1278 W,Desktop,Slice2,4,99
TXN8160409252,118.47,Withdrawal,10:25:00 AM,25,Failed,1,TRUE,1,51.5074 N, 2.3522 W,Mobile,Slice3,9,102
TXN9716899160,733.38,Withdrawal,10:51:00 AM,51,Success,0,TRUE,1,40.7128 N, -118.2437 W,Mobile,Slice3,3,150
TXN7021871590,927.51,Transfer,10:26:00 AM,26,Success,0,TRUE,1,40.7128 N, 0.1278 W,Mobile,Slice3,18,182
TXN5890230581,507.14,Deposit,10:39:00 AM,39,Success,0,TRUE,1,40.7128 N, 2.3522 W,Desktop,Slice2,17,193
TXN5259427532,147.52,Deposit,10:53:00 AM,53,Success,0,TRUE,1,51.5074 N, 0.1278 W,Desktop,Slice2,20,92
TXN6434340123,909.99,Deposit,10:20:00 AM,20,Success,0,FALSE,0,40.7128 N, 0.1278 W,Mobile,Slice1,15,103
TXN5512698980,725.22,Deposit,10:15:00 AM,15,Failed,1,TRUE,1,55.7558 N, 139.6917 W,Desktop,Slice2,18,140
TXN1865967097,1370.46,Transfer,10:23:00 AM,23,Success,0,TRUE,1,48.8566 N, 2.3522 W,Mobile,Slice3,3,73
TXN5642409479,827.33,Deposit,10:02:00 AM,2,Failed,1,TRUE,1,40.7128 N, -118.2437 W,Desktop,Slice1,5,108
TXN6826834748,1133.84,Transfer,10:27:00 AM,27,Success,0,FALSE,0,48.8566 N, -74.006 W,Mobile,Slice3,13,126
TXN4863583366,59.49,Transfer,10:58:00 AM,58,Failed,1,TRUE,1,51.5074 N, 0.1278 W,Desktop,Slice1,15,196
TXN2807500909,602.34,Transfer,10:03:00 AM,3,Success,0,TRUE,1,55.7558 N, 37.6173 W,Desktop,Slice3,17,170
TXN6891762184,897.01,Deposit,10:31:00 AM,31,Success,0,FALSE,0,48.8566 N, 0.1278 W,Desktop,Slice3,7,60
TXN5876009850,692.63,Withdrawal,10:51:00 AM,51,Success,0,FALSE,0,51.5074 N, -74.006 W,Mobile,Slice1,17,151
TXN9108039354,968.11,Deposit,10:24:00 AM,24,Success,0,FALSE,0,55.7558 N, 2.3522 W,Mobile,Slice3,6,200
TXN6549632788,676.86,Deposit,10:37:00 AM,37,Failed,1,FALSE,0,55.7558 N, -74.006 W,Desktop,Slice3,11,96
TXN8061097504,163.42,Withdrawal,10:30:00 AM,30,Failed,1,TRUE,1,40.7128 N, 37.6173 W,Mobile,Slice2,15,169
TXN4865155116,676.31,Withdrawal,10:44:00 AM,44,Failed,1,TRUE,1,55.7558 N, -118.2437 W,Mobile,Slice1,5,230
TXN9282319379,1090.51,Transfer,10:52:00 AM,52,Success,0,FALSE,0,35.6895 N, 139.6917 W,Mobile,Slice2,18,145
TXN6280489068,954.23,Withdrawal,10:55:00 AM,55,Success,0,TRUE,1,55.7558 N, -74.006 W,Mobile,Slice2,15,79
TXN6147229485,800.64,Withdrawal,10:50:00 AM,50,Success,0,FALSE,0,55.7558 N, 2.3522 W,Desktop,Slice2,4,142
TXN7444932806,727.62,Transfer,10:07:00 AM,7,Success,0,FALSE,0,55.7558 N, 37.6173 W,Desktop,Slice1,6,57
TXN1518602016,1257.79,Transfer,10:19:00 AM,19,Success,0,FALSE,0,35.6895 N, 0.1278 W,Desktop,Slice2,20,168
TXN4227753155,1364.73,Deposit,10:10:00 AM,10,Failed,1,FALSE,0,48.8566 N, 2.3522 W,Desktop,Slice2,6,141
TXN8860546537,1070.75,Transfer,10:52:00 AM,52,Success,0,FALSE,0,34.0522 N, -74.006 W,Desktop,Slice2,9,214
TXN6187390659,348.58,Withdrawal,10:42:00 AM,42,Success,0,TRUE,1,48.8566 N, 139.6917 W,Desktop,Slice1,10,77
TXN1806416150,721.39,Deposit,10:24:00 AM,24,Failed,1,FALSE,0,40.7128 N, 2.3522 W,Desktop,Slice2,3,82
TXN4093369509,688.03,Withdrawal,10:03:00 AM,3,Success,0,FALSE,0,51.5074 N, -118.2437 W,Desktop,Slice2,14,166
TXN1834879380,1002.18,Deposit,10:29:00 AM,29,Failed,1,FALSE,0,55.7558 N, -74.006 W,Desktop,Slice3,16,163
TXN4241858851,78.53,Transfer,10:48:00 AM,48,Failed,1,FALSE,0,48.8566 N, 0.1278 W,Mobile,Slice1,9,114
TXN6135136280,86.89,Withdrawal,10:19:00 AM,19,Failed,1,FALSE,0,34.0522 N, -74.006 W,Mobile,Slice3,4,109
TXN2164420656,1283.15,Withdrawal,10:01:00 AM,1,Failed,1,TRUE,1,48.8566 N, 2.3522 W,Mobile,Slice1,6,163
TXN3164901783,275.82,Deposit,10:48:00 AM,48,Success,0,TRUE,1,34.0522 N, 139.6917 W,Mobile,Slice2,20,112
TXN6033289469,231.96,Transfer,10:02:00 AM,2,Failed,1,TRUE,1,48.8566 N, 139.6917 W,Mobile,Slice2,8,193
TXN9352406685,1413.64,Transfer,10:28:00 AM,28,Success,0,FALSE,0,35.6895 N, 37.6173 W,Mobile,Slice2,6,113
TXN4177656671,558.08,Deposit,11:00:00 AM,0,Success,0,TRUE,1,55.7558 N, 2.3522 W,Desktop,Slice1,19,122
TXN8112885483,1420.72,Transfer,10:03:00 AM,3,Failed,1,FALSE,0,40.7128 N, 0.1278 W,Desktop,Slice3,4,140
TXN4973333734,855.53,Deposit,10:12:00 AM,12,Success,0,TRUE,1,55.7558 N, 0.1278 W,Mobile,Slice1,15,142
TXN2670016539,1221.82,Withdrawal,10:11:00 AM,11,Failed,1,FALSE,0,40.7128 N, -118.2437 W,Desktop,Slice2,9,98
TXN7103211368,109.93,Deposit,10:42:00 AM,42,Failed,1,TRUE,1,48.8566 N, -118.2437 W,Mobile,Slice3,16,107
TXN6774647261,329.15,Transfer,11:00:00 AM,0,Success,0,TRUE,1,48.8566 N, 139.6917 W,Desktop,Slice2,15,192
TXN8172262194,1372.23,Withdrawal,10:27:00 AM,27,Failed,1,FALSE,0,51.5074 N, -118.2437 W,Desktop,Slice1,16,149
TXN7356320584,1190.88,Deposit,10:56:00 AM,56,Failed,1,TRUE,1,48.8566 N, -74.006 W,Mobile,Slice1,6,189
TXN7408966343,58.69,Transfer,10:07:00 AM,7,Failed,1,FALSE,0,34.0522 N, -118.2437 W,Mobile,Slice1,9,136
TXN1684589936,345.62,Withdrawal,10:24:00 AM,24,Failed,1,FALSE,0,35.6895 N, -74.006 W,Desktop,Slice1,11,249
TXN7142871079,438.45,Deposit,10:26:00 AM,26,Failed,1,TRUE,1,51.5074 N, 37.6173 W,Mobile,Slice2,15,84
TXN7255939236,54.96,Transfer,10:06:00 AM,6,Success,0,FALSE,0,48.8566 N, -118.2437 W,Mobile,Slice1,13,80
TXN7803677110,1191.92,Deposit,10:36:00 AM,36,Failed,1,TRUE,1,48.8566 N, 37.6173 W,Mobile,Slice1,4,88
TXN9388955721,881.39,Transfer,10:49:00 AM,49,Success,0,TRUE,1,40.7128 N, 139.6917 W,Desktop,Slice1,18,65
TXN6956710652,890.41,Withdrawal,10:12:00 AM,12,Success,0,FALSE,0,35.6895 N, -118.2437 W,Desktop,Slice3,20,209
TXN7734984066,1031.4,Transfer,10:15:00 AM,15,Success,0,FALSE,0,34.0522 N, 37.6173 W,Desktop,Slice1,16,235
TXN4979176158,1494.2,Deposit,10:31:00 AM,31,Failed,1,TRUE,1,51.5074 N, -118.2437 W,Mobile,Slice1,6,64
TXN5412325506,224.29,Withdrawal,10:07:00 AM,7,Failed,1,FALSE,0,35.6895 N, 139.6917 W,Desktop,Slice2,7,59
TXN9953448509,1272.93,Transfer,10:57:00 AM,57,Failed,1,FALSE,0,40.7128 N, -74.006 W,Desktop,Slice2,5,114
TXN4170698928,1427.83,Deposit,10:16:00 AM,16,Failed,1,TRUE,1,51.5074 N, 139.6917 W,Mobile,Slice1,4,145
TXN6482881540,671.09,Transfer,10:26:00 AM,26,Success,0,TRUE,1,55.7558 N, -74.006 W,Mobile,Slice2,11,226
TXN9984520277,149.22,Deposit,11:00:00 AM,0,Success,0,TRUE,1,35.6895 N, 139.6917 W,Mobile,Slice3,11,181
TXN9077266257,918.7,Deposit,10:22:00 AM,22,Success,0,TRUE,1,40.7128 N, 37.6173 W,Mobile,Slice2,14,156
TXN3679557633,1479.46,Deposit,10:24:00 AM,24,Failed,1,TRUE,1,48.8566 N, 139.6917 W,Desktop,Slice3,17,69
TXN5689924166,427.26,Deposit,10:13:00 AM,13,Success,0,FALSE,0,34.0522 N, -118.2437 W,Desktop,Slice2,15,156
TXN7257989930,1037.73,Withdrawal,10:04:00 AM,4,Failed,1,FALSE,0,40.7128 N, -118.2437 W,Desktop,Slice2,7,190
TXN8636686575,630.84,Withdrawal,10:54:00 AM,54,Failed,1,FALSE,0,35.6895 N, 0.1278 W,Desktop,Slice1,20,207
TXN1057529976,1133.66,Transfer,10:40:00 AM,40,Success,0,FALSE,0,51.5074 N, 2.3522 W,Desktop,Slice2,11,152
TXN2617645101,55.17,Transfer,10:28:00 AM,28,Failed,1,FALSE,0,35.6895 N, -74.006 W,Mobile,Slice3,17,209
TXN5884141090,293.9,Deposit,10:02:00 AM,2,Success,0,FALSE,0,34.0522 N, 37.6173 W,Mobile,Slice3,5,123
TXN1475843170,440.3,Transfer,10:06:00 AM,6,Failed,1,FALSE,0,40.7128 N, 139.6917 W,Desktop,Slice2,16,229
TXN4155626151,1022.55,Transfer,10:49:00 AM,49,Failed,1,TRUE,1,48.8566 N, 139.6917 W,Desktop,Slice1,20,244
TXN4227899265,739.69,Transfer,10:40:00 AM,40,Failed,1,FALSE,0,48.8566 N, 139.6917 W,Desktop,Slice2,8,59
TXN6378209363,1184.41,Transfer,10:57:00 AM,57,Failed,1,FALSE,0,48.8566 N, 0.1278 W,Mobile,Slice3,4,238
TXN7679630871,806.15,Withdrawal,10:53:00 AM,53,Failed,1,FALSE,0,48.8566 N, -118.2437 W,Desktop,Slice3,8,114
TXN1299028569,1346.22,Transfer,10:04:00 AM,4,Failed,1,TRUE,1,51.5074 N, 2.3522 W,Desktop,Slice2,12,229
TXN1427023114,1351.47,Withdrawal,10:04:00 AM,4,Failed,1,TRUE,1,51.5074 N, -74.006 W,Mobile,Slice1,10,95
TXN6137594808,741.96,Transfer,10:30:00 AM,30,Success,0,TRUE,1,51.5074 N, -118.2437 W,Mobile,Slice2,10,205
TXN4524298301,1435.51,Deposit,10:33:00 AM,33,Success,0,FALSE,0,34.0522 N, 37.6173 W,Mobile,Slice2,3,167
TXN8607691435,304.9,Deposit,10:53:00 AM,53,Failed,1,TRUE,1,55.7558 N, 0.1278 W,Mobile,Slice1,20,154
TXN7681972361,741.72,Transfer,10:13:00 AM,13,Success,0,FALSE,0,34.0522 N, 139.6917 W,Mobile,Slice1,3,78
TXN6226593450,487.33,Deposit,10:05:00 AM,5,Success,0,TRUE,1,40.7128 N, 37.6173 W,Mobile,Slice1,15,132
TXN3832468814,501.06,Transfer,10:23:00 AM,23,Success,0,TRUE,1,55.7558 N, 2.3522 W,Desktop,Slice2,10,168
TXN7410811456,1398.62,Transfer,10:54:00 AM,54,Success,0,FALSE,0,48.8566 N, -118.2437 W,Mobile,Slice3,10,183
TXN7238168935,295.86,Withdrawal,10:36:00 AM,36,Failed,1,FALSE,0,51.5074 N, 37.6173 W,Desktop,Slice1,6,180
TXN5691669939,369.79,Withdrawal,10:17:00 AM,17,Success,0,FALSE,0,34.0522 N, 0.1278 W,Mobile,Slice3,4,87
TXN8092227965,1062.28,Withdrawal,10:10:00 AM,10,Failed,1,FALSE,0,40.7128 N, 37.6173 W,Desktop,Slice1,19,88
TXN3908230781,306.68,Withdrawal,10:57:00 AM,57,Success,0,FALSE,0,34.0522 N, -118.2437 W,Desktop,Slice1,11,61
TXN9364574524,546.48,Transfer,10:56:00 AM,56,Failed,1,FALSE,0,55.7558 N, -74.006 W,Desktop,Slice3,11,56
TXN9041339676,662.62,Transfer,10:16:00 AM,16,Success,0,FALSE,0,51.5074 N, -74.006 W,Desktop,Slice3,6,81
TXN4465020791,827.95,Transfer,10:15:00 AM,15,Failed,1,FALSE,0,35.6895 N, 0.1278 W,Desktop,Slice3,11,89
TXN4660989719,935.02,Deposit,10:40:00 AM,40,Failed,1,FALSE,0,35.6895 N, -118.2437 W,Desktop,Slice3,9,217
TXN1879549930,1087.67,Withdrawal,10:04:00 AM,4,Failed,1,FALSE,0,34.0522 N, 0.1278 W,Desktop,Slice3,11,111
TXN4097123150,519.04,Deposit,10:52:00 AM,52,Success,0,FALSE,0,40.7128 N, 139.6917 W,Mobile,Slice2,3,132
TXN7739005738,171.92,Deposit,10:55:00 AM,55,Failed,1,FALSE,0,48.8566 N, 0.1278 W,Mobile,Slice3,17,184
TXN2216713090,827.11,Transfer,10:28:00 AM,28,Success,0,FALSE,0,34.0522 N, -74.006 W,Mobile,Slice1,7,80
TXN4299026679,108.56,Deposit,10:20:00 AM,20,Failed,1,TRUE,1,40.7128 N, 37.6173 W,Mobile,Slice3,5,110
TXN7596303179,1234.66,Deposit,10:43:00 AM,43,Failed,1,TRUE,1,34.0522 N, 139.6917 W,Mobile,Slice1,19,54
TXN5910132280,485.89,Transfer,10:35:00 AM,35,Failed,1,TRUE,1,48.8566 N, -118.2437 W,Desktop,Slice3,16,175
TXN7406270861,106.01,Withdrawal,10:59:00 AM,59,Failed,1,TRUE,1,48.8566 N, 37.6173 W,Mobile,Slice3,12,180
TXN2404826022,378.83,Transfer,10:30:00 AM,30,Success,0,TRUE,1,34.0522 N, -118.2437 W,Desktop,Slice2,17,64
TXN8124689743,654.1,Transfer,10:48:00 AM,48,Failed,1,TRUE,1,55.7558 N, 37.6173 W,Desktop,Slice2,9,244
TXN9437963697,1318.57,Deposit,10:16:00 AM,16,Failed,1,TRUE,1,55.7558 N, -74.006 W,Mobile,Slice1,19,247
TXN6019019626,394.98,Transfer,10:52:00 AM,52,Success,0,FALSE,0,48.8566 N, 0.1278 W,Desktop,Slice1,15,227
TXN4675367499,448.07,Transfer,10:45:00 AM,45,Failed,1,TRUE,1,40.7128 N, 0.1278 W,Desktop,Slice1,7,234
TXN2012949729,799.39,Transfer,10:24:00 AM,24,Success,0,TRUE,1,40.7128 N, 2.3522 W,Mobile,Slice3,19,83
TXN1888197550,1277.1,Withdrawal,10:17:00 AM,17,Failed,1,TRUE,1,51.5074 N, 37.6173 W,Mobile,Slice2,4,208
TXN6250036065,723.45,Transfer,10:38:00 AM,38,Success,0,TRUE,1,51.5074 N, -118.2437 W,Desktop,Slice3,17,207
TXN5412906599,602.08,Transfer,10:08:00 AM,8,Failed,1,FALSE,0,35.6895 N, -118.2437 W,Mobile,Slice3,12,176
TXN9673532239,1251.19,Deposit,10:47:00 AM,47,Failed,1,TRUE,1,55.7558 N, 37.6173 W,Desktop,Slice2,14,207
TXN1652892325,660.16,Deposit,10:06:00 AM,6,Failed,1,FALSE,0,34.0522 N, 139.6917 W,Mobile,Slice1,17,215
TXN1715221868,1172.55,Deposit,10:29:00 AM,29,Success,0,TRUE,1,40.7128 N, -74.006 W,Mobile,Slice3,10,185
TXN6007193928,404.35,Transfer,10:30:00 AM,30,Success,0,FALSE,0,40.7128 N, 2.3522 W,Desktop,Slice3,14,232
TXN1696074130,1467.44,Withdrawal,10:50:00 AM,50,Success,0,TRUE,1,35.6895 N, -74.006 W,Desktop,Slice3,6,83
TXN3114507871,384.21,Transfer,10:03:00 AM,3,Failed,1,FALSE,0,35.6895 N, 2.3522 W,Mobile,Slice3,12,248
TXN4902897998,198.65,Transfer,10:37:00 AM,37,Failed,1,FALSE,0,55.7558 N, -118.2437 W,Desktop,Slice2,17,56
TXN7464084511,1041.32,Withdrawal,10:50:00 AM,50,Failed,1,TRUE,1,40.7128 N, -118.2437 W,Mobile,Slice1,13,97
TXN4817965241,864.58,Deposit,10:02:00 AM,2,Success,0,TRUE,1,40.7128 N, 37.6173 W,Desktop,Slice3,19,235
TXN6686731977,1241.46,Withdrawal,10:01:00 AM,1,Failed,1,TRUE,1,51.5074 N, 139.6917 W,Desktop,Slice1,8,78
TXN4258341246,1398.95,Deposit,10:31:00 AM,31,Success,0,TRUE,1,35.6895 N, -118.2437 W,Mobile,Slice1,9,117
TXN2146674972,1431.06,Transfer,10:13:00 AM,13,Success,0,TRUE,1,55.7558 N, 2.3522 W,Mobile,Slice2,6,64
TXN3688144089,698.69,Transfer,10:58:00 AM,58,Success,0,TRUE,1,34.0522 N, -74.006 W,Mobile,Slice2,10,82
TXN7768798227,582.69,Transfer,10:23:00 AM,23,Failed,1,TRUE,1,40.7128 N, 37.6173 W,Desktop,Slice2,6,226
TXN7372888615,915.57,Transfer,10:35:00 AM,35,Failed,1,FALSE,0,48.8566 N, 139.6917 W,Mobile,Slice1,11,168
TXN6496802872,766.64,Deposit,10:04:00 AM,4,Success,0,FALSE,0,34.0522 N, 37.6173 W,Mobile,Slice1,19,131
TXN2190673228,559.49,Withdrawal,10:44:00 AM,44,Failed,1,TRUE,1,51.5074 N, -118.2437 W,Desktop,Slice2,6,173
TXN3188343113,1017.57,Withdrawal,10:16:00 AM,16,Success,0,TRUE,1,35.6895 N, 2.3522 W,Mobile,Slice3,7,150
TXN5206029882,1326.71,Withdrawal,10:50:00 AM,50,Success,0,FALSE,0,55.7558 N, -118.2437 W,Mobile,Slice1,7,241
TXN9984583310,1327.89,Deposit,10:17:00 AM,17,Success,0,TRUE,1,51.5074 N, 2.3522 W,Mobile,Slice1,11,247
TXN7291688324,601.16,Deposit,10:13:00 AM,13,Failed,1,FALSE,0,55.7558 N, -74.006 W,Mobile,Slice1,19,125
TXN4703316874,1053.94,Transfer,10:16:00 AM,16,Success,0,FALSE,0,35.6895 N, 2.3522 W,Desktop,Slice1,8,94
TXN3578739019,250.92,Deposit,10:47:00 AM,47,Failed,1,FALSE,0,51.5074 N, 0.1278 W,Desktop,Slice2,15,248
TXN2195520317,1233.39,Withdrawal,10:44:00 AM,44,Success,0,FALSE,0,35.6895 N, 0.1278 W,Mobile,Slice2,4,159
TXN1041461220,495.85,Transfer,10:38:00 AM,38,Success,0,TRUE,1,51.5074 N, 37.6173 W,Desktop,Slice2,14,184
TXN3051028291,641.56,Transfer,10:32:00 AM,32,Success,0,TRUE,1,48.8566 N, 2.3522 W,Mobile,Slice2,15,243
TXN1372797888,978.9,Withdrawal,10:36:00 AM,36,Success,0,FALSE,0,40.7128 N, 37.6173 W,Desktop,Slice3,9,244
TXN2981368392,376.95,Transfer,10:30:00 AM,30,Failed,1,FALSE,0,35.6895 N, 2.3522 W,Mobile,Slice3,17,194
TXN1135873779,920.92,Deposit,10:52:00 AM,52,Success,0,TRUE,1,35.6895 N, -74.006 W,Desktop,Slice1,17,149
TXN1328647070,891.01,Transfer,10:18:00 AM,18,Failed,1,TRUE,1,35.6895 N, -118.2437 W,Desktop,Slice2,13,176
TXN4691809504,1117.59,Deposit,10:20:00 AM,20,Failed,1,FALSE,0,34.0522 N, -118.2437 W,Desktop,Slice2,13,243
TXN4179721497,165.65,Withdrawal,10:46:00 AM,46,Success,0,TRUE,1,51.5074 N, -118.2437 W,Desktop,Slice2,4,208
TXN3895765690,1211.91,Deposit,10:10:00 AM,10,Success,0,TRUE,1,55.7558 N, -74.006 W,Mobile,Slice1,14,57
TXN8789730264,1331.16,Deposit,10:24:00 AM,24,Success,0,FALSE,0,34.0522 N, 0.1278 W,Mobile,Slice3,5,232
TXN2070571988,641.13,Transfer,10:42:00 AM,42,Success,0,FALSE,0,48.8566 N, 37.6173 W,Mobile,Slice1,14,183
TXN1116395817,653.41,Deposit,10:40:00 AM,40,Success,0,TRUE,1,34.0522 N, -118.2437 W,Mobile,Slice3,12,244
TXN9239256714,1307.54,Transfer,10:17:00 AM,17,Failed,1,TRUE,1,40.7128 N, 0.1278 W,Mobile,Slice3,17,180
TXN4561707407,396.91,Transfer,10:16:00 AM,16,Failed,1,FALSE,0,35.6895 N, 139.6917 W,Mobile,Slice1,10,211
TXN3174104806,1458.87,Deposit,10:25:00 AM,25,Failed,1,FALSE,0,55.7558 N, -118.2437 W,Mobile,Slice2,4,136
TXN8523915846,1073.28,Transfer,10:35:00 AM,35,Success,0,FALSE,0,34.0522 N, 139.6917 W,Mobile,Slice2,10,147
TXN5102155525,1362.38,Withdrawal,10:03:00 AM,3,Failed,1,TRUE,1,51.5074 N, 2.3522 W,Desktop,Slice3,7,220
TXN5060420362,659.9,Transfer,10:15:00 AM,15,Success,0,FALSE,0,40.7128 N, 2.3522 W,Mobile,Slice1,17,84
TXN9297678665,56.93,Transfer,10:32:00 AM,32,Failed,1,FALSE,0,35.6895 N, -74.006 W,Desktop,Slice1,17,101
TXN5954761833,219.4,Withdrawal,10:49:00 AM,49,Success,0,TRUE,1,34.0522 N, 0.1278 W,Desktop,Slice1,18,163
TXN7416859349,1114.74,Withdrawal,10:29:00 AM,29,Success,0,TRUE,1,34.0522 N, 139.6917 W,Desktop,Slice2,11,230
TXN4692899483,252.71,Transfer,10:48:00 AM,48,Failed,1,FALSE,0,34.0522 N, 37.6173 W,Desktop,Slice1,15,121
TXN1031246972,358.53,Withdrawal,10:27:00 AM,27,Failed,1,FALSE,0,48.8566 N, 139.6917 W,Mobile,Slice1,13,126
TXN6201618839,207.64,Deposit,10:27:00 AM,27,Failed,1,FALSE,0,34.0522 N, 139.6917 W,Mobile,Slice2,19,154
TXN1256384918,92.76,Transfer,10:42:00 AM,42,Failed,1,FALSE,0,51.5074 N, 37.6173 W,Mobile,Slice2,9,103
TXN4963534137,1271.43,Deposit,10:45:00 AM,45,Failed,1,FALSE,0,35.6895 N, -74.006 W,Desktop,Slice1,6,153
TXN5646588232,1149.69,Deposit,10:48:00 AM,48,Success,0,TRUE,1,40.7128 N, 139.6917 W,Mobile,Slice2,3,224
TXN9377571688,91.93,Transfer,10:26:00 AM,26,Success,0,TRUE,1,55.7558 N, 139.6917 W,Mobile,Slice1,3,168
TXN5715931192,1386.49,Deposit,10:51:00 AM,51,Success,0,TRUE,1,48.8566 N, -74.006 W,Mobile,Slice1,4,64
TXN8939934889,1120.65,Deposit,10:54:00 AM,54,Success,0,TRUE,1,55.7558 N, 0.1278 W,Mobile,Slice1,13,83
TXN9707081841,596.1,Transfer,10:02:00 AM,2,Success,0,FALSE,0,55.7558 N, -74.006 W,Mobile,Slice3,13,92
TXN8294020649,129.93,Transfer,11:00:00 AM,0,Success,0,FALSE,0,51.5074 N, 37.6173 W,Desktop,Slice1,4,157
TXN7764143012,1201.84,Transfer,10:20:00 AM,20,Success,0,FALSE,0,40.7128 N, 0.1278 W,Mobile,Slice3,10,68
TXN8533263880,1257.78,Deposit,10:05:00 AM,5,Failed,1,FALSE,0,48.8566 N, -118.2437 W,Desktop,Slice3,13,176
TXN2809461644,1148.58,Transfer,10:22:00 AM,22,Success,0,FALSE,0,51.5074 N, -118.2437 W,Desktop,Slice1,12,246
TXN4687071393,570.72,Transfer,10:36:00 AM,36,Failed,1,FALSE,0,55.7558 N, -74.006 W,Desktop,Slice1,4,62
TXN5673009522,655.7,Withdrawal,10:33:00 AM,33,Success,0,FALSE,0,48.8566 N, 2.3522 W,Desktop,Slice1,3,164
TXN8792646343,555.28,Withdrawal,10:06:00 AM,6,Success,0,FALSE,0,34.0522 N, -118.2437 W,Mobile,Slice2,19,147
TXN8464942775,333.77,Transfer,10:01:00 AM,1,Success,0,FALSE,0,35.6895 N, 2.3522 W,Mobile,Slice3,5,55
TXN8285055381,731.29,Withdrawal,10:33:00 AM,33,Success,0,FALSE,0,51.5074 N, 139.6917 W,Desktop,Slice3,7,54
TXN2364240559,192.43,Deposit,10:33:00 AM,33,Success,0,TRUE,1,35.6895 N, 37.6173 W,Mobile,Slice3,9,166
TXN4629063974,810.23,Transfer,10:46:00 AM,46,Failed,1,FALSE,0,34.0522 N, 0.1278 W,Mobile,Slice2,10,124
TXN8231379842,341.45,Transfer,10:28:00 AM,28,Failed,1,TRUE,1,34.0522 N, -74.006 W,Mobile,Slice3,17,140
TXN2575946300,1003.51,Deposit,10:52:00 AM,52,Failed,1,FALSE,0,55.7558 N, 0.1278 W,Mobile,Slice3,15,99
TXN2630496789,938.65,Deposit,10:44:00 AM,44,Success,0,FALSE,0,34.0522 N, 139.6917 W,Desktop,Slice2,18,136
TXN3447478998,1398.09,Withdrawal,10:29:00 AM,29,Failed,1,TRUE,1,48.8566 N, 139.6917 W,Mobile,Slice2,17,214
TXN7744872067,958.18,Transfer,10:58:00 AM,58,Success,0,FALSE,0,35.6895 N, 0.1278 W,Desktop,Slice3,16,217
TXN8572380298,938.68,Transfer,10:15:00 AM,15,Failed,1,TRUE,1,40.7128 N, 139.6917 W,Mobile,Slice3,17,139
TXN1944161554,800.31,Deposit,10:05:00 AM,5,Failed,1,TRUE,1,51.5074 N, 0.1278 W,Mobile,Slice2,11,154
TXN3706837999,1307.8,Transfer,10:57:00 AM,57,Success,0,FALSE,0,35.6895 N, 37.6173 W,Mobile,Slice1,13,149
TXN6552482713,1184.61,Deposit,10:34:00 AM,34,Success,0,TRUE,1,40.7128 N, -118.2437 W,Desktop,Slice2,20,157
TXN8092655434,89.69,Transfer,10:52:00 AM,52,Failed,1,TRUE,1,51.5074 N, 2.3522 W,Desktop,Slice3,15,172
TXN5708760402,990.36,Deposit,10:27:00 AM,27,Failed,1,FALSE,0,51.5074 N, -118.2437 W,Mobile,Slice1,16,223
TXN7183478404,1355.61,Deposit,10:48:00 AM,48,Failed,1,FALSE,0,34.0522 N, -74.006 W,Mobile,Slice1,17,244
